"Inclui transações da Amazon Marketplace, Fulfillment by Amazon (FBA), e Amazon Webstore"
"Todas as quantias em BRL, a menos que especificado"
"Definições:"
"date/hora: data/hora da transação publicada"
"Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos, envio e embalagem para presente."
"Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência."
"Outras taxas de transação: Inclui cobranças retroativas de envio, retenção de envi, taxas por item e taxas de coleta de impostos de vendas."
"Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes, consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido."
"Atenção: relatórios com data de início de 1º de janeiro de 2025 ou mais recentes são indexados pela data de publicação, incluem transações liberadas e diferidas e têm duas novas colunas. Pode ser necessário atualizar integrações ou mapeamentos de terceiros."
"data/hora","id de liquidação","tipo","id do pedido","sku","descrição","quantidade","mercado","tipo de conta","atendimento","cidade do pedido","estado do pedido","postal do pedido","vendas do produto","créditos de remessa","créditos de embalagem de presente","descontos promocionais","imposto de vendas coletados","tarifas de venda","taxas fba","taxas de outras transações","outro","total","Status da transação","Data de liberação da transação"
"20 de mar. de 2026 14:07:31 GMT-7","26048001651","Pedido","701-8057596-6543407","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","São PAULO","SP","03309","77,97","4,45","0","-4,45","0","-18,72","-5,00","0","0","54,25","Liberado","28 de mar. de 2026 07:07:25 GMT-7"
"20 de mar. de 2026 14:07:31 GMT-7","26048001651","Pedido","701-8057596-6543407","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","São PAULO","SP","03309","77,97","4,45","0","-4,45","0","0","-5,00","0","0","72,97","Liberado","28 de mar. de 2026 07:07:25 GMT-7"
"20 de mar. de 2026 14:08:17 GMT-7","26049285971","Pedido","702-3561211-9186621","MFS-0023+A","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Azul)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São paulo","São paulo","04610","39,97","0","0","0","0","-5,60","-5,00","0","0","29,37","Liberado","28 de mar. de 2026 06:32:11 GMT-7"
"20 de mar. de 2026 15:33:18 GMT-7","25925972521","Transferir","","","Conta bancária com final: 964","","","Elo","","","","","0","0","0","0","0","0","0","0","-25,95","-25,95","Liberado","20 de mar. de 2026 15:33:18 GMT-7"
"20 de mar. de 2026 15:33:39 GMT-7","25976346871","Transferir","","","Conta bancária com final: 964","","","Boleto","","","","","0","0","0","0","0","0","0","0","-389,94","-389,94","Liberado","20 de mar. de 2026 15:33:39 GMT-7"
"20 de mar. de 2026 15:34:19 GMT-7","25975411771","Transferir","","","Conta bancária com final: 964","","","Visa Crédito","","","","","0","0","0","0","0","0","0","0","-860,89","-860,89","Liberado","20 de mar. de 2026 15:34:19 GMT-7"
"20 de mar. de 2026 15:36:47 GMT-7","25975712601","Transferir","","","Conta bancária com final: 964","","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","-1.457,15","-1.457,15","Liberado","20 de mar. de 2026 15:36:47 GMT-7"
"20 de mar. de 2026 18:34:02 GMT-7","26049285971","Pedido","701-9171520-6740247","MFS-0029","Adaptador Benjamin Tomada Articulado Bivolt Flexível com 1 Entrada USB-C 2 Entradas Padrão Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Brasília","DF","71995","32,97","1,70","0","-1,70","0","-4,95","-5,00","0","0","23,02","Liberado","29 de mar. de 2026 05:24:02 GMT-7"
"20 de mar. de 2026 19:32:40 GMT-7","26049285971","Reembolso","701-4547670-2445869","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Cuiabá","MT","78074","-41,99","0","0","6,30","0","4,00","0","0","0","-31,69","Liberado","26 de mar. de 2026 14:25:34 GMT-7"
"21 de mar. de 2026 01:16:43 GMT-7","26048001651","Pedido","701-8305226-8694660","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Uberlândia","MG","38412","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","29 de mar. de 2026 05:16:06 GMT-7"
"21 de mar. de 2026 04:57:12 GMT-7","26110251761","Pedido","701-9918369-3257039","MFS-0029","Adaptador Benjamin Tomada Articulado Bivolt Flexível com 1 Entrada USB-C 2 Entradas Padrão Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Salvador","BA","41940","32,97","0,03","0","-0,03","0","-4,95","-5,00","0","0","23,02","Liberado","2 de abr. de 2026 06:05:21 GMT-7"
"21 de mar. de 2026 09:07:28 GMT-7","26049083921","Pedido","702-0063150-4848202","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","São Paulo","SP","03201","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","29 de mar. de 2026 07:52:51 GMT-7"
"21 de mar. de 2026 11:37:34 GMT-7","25975712601","Taxa de Estoque FBA","2603171FAZ","","Tarifa de devolução de inventário pela Amazon","","Amazon.com.br","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","-0,99","-0,99","Liberado","21 de mar. de 2026 11:37:34 GMT-7"
"21 de mar. de 2026 12:01:02 GMT-7","26049285971","Pedido","701-8792682-3373017","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Bernardo do Campo","SP","09861","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","29 de mar. de 2026 05:13:15 GMT-7"
"21 de mar. de 2026 14:10:21 GMT-7","26049083921","Pedido","701-7531432-4667456","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Visa Crédito","Amazon","Várzea Paulista","SP","13224","65,99","0","0","0","0","-7,26","-5,00","0","0","53,73","Liberado","29 de mar. de 2026 07:47:05 GMT-7"
"21 de mar. de 2026 17:45:25 GMT-7","26049285971","Pedido","701-2829459-1954657","MFS-0022+P","Bomba Elétrica Usb Recarregável Compatível com Galão de Água 5 10 ou 20 Litros Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Porto Alegre","RS","90010","35,97","0","0","0","0","-4,32","-5,00","0","0","26,65","Liberado","30 de mar. de 2026 05:10:46 GMT-7"
"21 de mar. de 2026 19:36:45 GMT-7","26048001651","Pedido","701-8783266-7644217","MFS-0031","Máscara De Sono Para Viagem Música Bluetooth Olho Para Dormir Fones Ouvido Sem Fio Tapa Olho Sono Tranquilo Meditar Relaxante Insônia Ocular Blacko","1","amazon.com.br","Boleto","Amazon","Aracaju","SE","49010","45,97","0","0","0","0","-5,52","-5,00","0","0","35,45","Liberado","31 de mar. de 2026 06:00:11 GMT-7"
"21 de mar. de 2026 22:50:59 GMT-7","26049083921","Pedido","701-5448850-4361023","MFS-0025+2","Kit 2 Adaptador de Tomada T Articulado Benjamin Bivolt Flexível Portátil com 2 Entradas Usb Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","São Paulo","SP","03422","53,97","0","0","0","0","-8,10","-5,00","0","0","40,87","Liberado","29 de mar. de 2026 06:27:11 GMT-7"
"22 de mar. de 2026 06:40:13 GMT-7","26110251761","Pedido","701-3931645-9392260","MFS-0027","Kit com Tigelas Americano com Tampa Plástica Sortida Potes de Vidro 150 ml 12 Unidades Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Água Doce do Norte","ES","29820","78,99","0","0","0","0","-9,48","-5,00","0","0","64,51","Liberado","3 de abr. de 2026 05:13:39 GMT-7"
"22 de mar. de 2026 10:36:16 GMT-7","26110101141","Pedido","701-5630354-4924207","MFS-0027","Kit com Tigelas Americano com Tampa Plástica Sortida Potes de Vidro 150 ml 12 Unidades Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Feira de Santana","Bahia","44085","78,99","0","0","0","0","-9,48","-5,00","0","0","64,51","Liberado","2 de abr. de 2026 08:40:55 GMT-7"
"22 de mar. de 2026 10:36:19 GMT-7","26049083921","Pedido","701-1944199-6910620","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Brasília","DF","70330","77,97","8,90","0","-8,90","0","-9,36","-5,00","0","0","63,61","Liberado","30 de mar. de 2026 23:59:27 GMT-7"
"22 de mar. de 2026 12:10:17 GMT-7","26048001651","Pedido","701-0829426-5277852","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Guarapari","ES","29215","77,97","8,90","0","-8,90","0","-9,36","-5,00","0","0","63,61","Liberado","31 de mar. de 2026 06:57:18 GMT-7"
"22 de mar. de 2026 13:58:46 GMT-7","26049285971","Pedido","702-5485898-4403435","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Paulo","SP","04088","77,97","8,90","0","-8,90","0","-9,36","-5,00","0","0","63,61","Liberado","31 de mar. de 2026 01:46:39 GMT-7"
"22 de mar. de 2026 15:44:26 GMT-7","25975712601","Ajuste","701-2528918-9452213","MFS-0023+R","Reembolso de Estoque FBA - Devolução do cliente","1","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","21,37","21,37","Liberado","22 de mar. de 2026 15:44:26 GMT-7"
"23 de mar. de 2026 11:25:56 GMT-7","26049285971","Pedido","701-4907016-8513826","MFS-0029","Adaptador Benjamin Tomada Articulado Bivolt Flexível com 1 Entrada USB-C 2 Entradas Padrão Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Taguatinga","DF","72125","31,97","0","0","0","0","-4,80","-5,00","0","0","22,17","Liberado","31 de mar. de 2026 03:44:04 GMT-7"
"23 de mar. de 2026 12:16:17 GMT-7","26110251761","Pedido","701-0837591-5838631","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Goiânia","Go","74303","65,99","0","0","0","0","-7,26","-5,00","0","0","53,73","Liberado","3 de abr. de 2026 09:12:46 GMT-7"
"23 de mar. de 2026 12:38:29 GMT-7","26110251761","Pedido","701-8140248-2147433","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Cabo de Santo Agostinho","PE","54517","65,99","0","0","0","0","-7,26","-5,00","0","0","53,73","Liberado","5 de abr. de 2026 04:55:00 GMT-7"
"23 de mar. de 2026 14:00:44 GMT-7","26049083921","Pedido","701-5856608-1163420","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Visa Crédito","Amazon","Louveira","SP","13291","39,97","0","0","0","0","-5,60","-5,00","0","0","29,37","Liberado","31 de mar. de 2026 08:46:14 GMT-7"
"23 de mar. de 2026 14:10:24 GMT-7","26109489441","Pedido","701-6010675-1698650","MFS-0023+R","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Rosa)","1","amazon.com.br","Boleto","Amazon","Olinda","PE","53130","34,99","4,45","0","-4,45","0","-4,90","-5,00","0","0","25,09","Liberado","1 de abr. de 2026 19:17:54 GMT-7"
"23 de mar. de 2026 14:10:24 GMT-7","26109489441","Pedido","701-6010675-1698650","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Boleto","Amazon","Olinda","PE","53130","39,97","4,45","0","-8,45","0","-5,04","-5,00","0","0","25,93","Liberado","1 de abr. de 2026 19:17:54 GMT-7"
"23 de mar. de 2026 17:43:45 GMT-7","26048001651","Reembolso","702-6453937-5407402","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Juazeiro do Norte","CE","63050","-77,97","0","0","0","0","7,49","0","0","0","-70,48","Liberado","27 de mar. de 2026 07:41:19 GMT-7"
"23 de mar. de 2026 17:47:47 GMT-7","26110101141","Pedido","701-4912966-0714652","MFS-0027","Kit com Tigelas Americano com Tampa Plástica Sortida Potes de Vidro 150 ml 12 Unidades Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Recife","PE","51111","78,99","0","0","0","0","-9,48","-5,00","0","0","64,51","Liberado","1 de abr. de 2026 23:38:13 GMT-7"
"23 de mar. de 2026 18:38:14 GMT-7","26049285971","Pedido","702-3120136-7143404","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Goiânia","GO","74310","39,97","0","0","-4,00","0","-5,04","-5,00","0","0","25,93","Liberado","1 de abr. de 2026 07:50:28 GMT-7"
"23 de mar. de 2026 22:45:24 GMT-7","26110251761","Pedido","702-9139208-1145840","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","salvador","ba","41940","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","4 de abr. de 2026 08:25:22 GMT-7"
"23 de mar. de 2026 22:46:27 GMT-7","26110251761","Pedido","702-8251114-7798618","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","salvador","ba","41940","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","4 de abr. de 2026 08:10:18 GMT-7"
"24 de mar. de 2026 09:00:02 GMT-7","26049083921","Pedido","702-7318439-5600226","MFS-0012","Misturador Bebidas Mini Mixer Elétrico Portátil para Café Ovos Fuê 3 Velocidades Batedor Recarregável Premium Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Canoas","RS","92410","33,97","0","0","-2,38","0","-3,79","-5,00","0","0","22,80","Liberado","1 de abr. de 2026 06:06:26 GMT-7"
"24 de mar. de 2026 10:32:06 GMT-7","26048814851","Pedido","701-7617057-7012243","MFS-0029","Adaptador Benjamin Tomada Articulado Bivolt Flexível com 1 Entrada USB-C 2 Entradas Padrão Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Elo","Amazon","Belo Horizonte","Minas Gerais","30350","31,97","0","0","0","0","-4,80","-5,00","0","0","22,17","Liberado","1 de abr. de 2026 05:00:30 GMT-7"
"24 de mar. de 2026 11:58:30 GMT-7","26110101141","Pedido","701-4935224-7608215","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Visa Crédito","Amazon","Rio de Janeiro","RJ","20521","33,97","8,90","0","-12,30","0","-4,28","-5,00","0","0","21,29","Liberado","2 de abr. de 2026 08:21:05 GMT-7"
"24 de mar. de 2026 15:28:10 GMT-7","25975712601","Reembolso","701-7193221-0834617","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Curitiba","PR","82030","-41,99","0","0","6,30","0","4,00","0","0","0","-31,69","Liberado","24 de mar. de 2026 15:28:10 GMT-7"
"24 de mar. de 2026 20:07:25 GMT-7","26110251761","Pedido","702-1671207-2017818","MFS-0023+P","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Preto)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Aracaju","SE","49025","35,99","0","0","-3,60","0","-4,53","-5,00","0","0","22,86","Liberado","3 de abr. de 2026 06:34:29 GMT-7"
"24 de mar. de 2026 21:41:49 GMT-7","26049285971","Pedido","701-1397131-0736220","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Planaltina-DF","DISTRITO FEDERAL","73330","77,97","8,90","0","0","0","-9,36","-13,90","0","0","63,61","Liberado","1 de abr. de 2026 08:58:34 GMT-7"
"25 de mar. de 2026 06:36:08 GMT-7","26110251761","Pedido","702-4154598-2624255","MFS-0029","Adaptador Benjamin Tomada Articulado Bivolt Flexível com 1 Entrada USB-C 2 Entradas Padrão Portátil Conecta 4 Dispositivos Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Itu","SP","13303","31,97","0","0","0","0","-4,80","-5,00","0","0","22,17","Liberado","6 de abr. de 2026 12:34:01 GMT-7"
"25 de mar. de 2026 07:32:48 GMT-7","26110251761","Pedido","702-2289575-5578609","MFS-0023+A","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Azul)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Nossa Senhora do Socorro","SE","49151","34,97","0","0","0","0","-4,90","-5,00","0","0","25,07","Liberado","4 de abr. de 2026 09:00:48 GMT-7"
"25 de mar. de 2026 08:54:08 GMT-7","26110101141","Pedido","702-0633789-3643451","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","Campos dos Goytacazes","RJ","28010","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","3 de abr. de 2026 08:47:49 GMT-7"
"25 de mar. de 2026 10:43:29 GMT-7","26109489441","Pedido","701-4089570-8186605","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Satuba","AL","57120","77,97","8,90","0","-8,90","0","-9,36","-5,00","0","0","63,61","Liberado","3 de abr. de 2026 08:50:01 GMT-7"
"25 de mar. de 2026 10:43:34 GMT-7","26109489441","Pedido","701-6486332-6408235","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","São Luís","MA","65060","77,97","8,90","0","-8,90","0","-9,36","-5,00","0","0","63,61","Liberado","3 de abr. de 2026 07:37:37 GMT-7"
"25 de mar. de 2026 10:43:34 GMT-7","26109489441","Pedido","702-1918299-5997865","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Fortaleza","CE","60425","77,97","8,90","0","-8,90","0","-9,36","-5,00","0","0","63,61","Liberado","4 de abr. de 2026 04:40:53 GMT-7"
"25 de mar. de 2026 10:48:31 GMT-7","26109489441","Pedido","701-9224291-1314615","MFS-0023+A","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Azul)","1","amazon.com.br","Boleto","Amazon","Belém","PA","66040","34,97","8,90","0","-8,90","0","-4,90","-5,00","0","0","25,07","Liberado","3 de abr. de 2026 19:17:46 GMT-7"
"25 de mar. de 2026 11:52:38 GMT-7","26110251761","Pedido","702-6662966-9763446","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","São Bernardo do Campo","SP","09890","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","2 de abr. de 2026 00:06:53 GMT-7"
"25 de mar. de 2026 18:17:56 GMT-7","26110251761","Pedido","702-5317717-9694613","MFS-0030","Campainha Residencial Com Camera E Audio Video Voz E Visual Wi-fi Wirelles Sem Fio Com Visão Noturna À Prova D'água Via Celular","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Campinas","Sao Paulo","13049","65,99","0","0","0","0","-7,26","-5,00","0","0","53,73","Liberado","3 de abr. de 2026 04:15:05 GMT-7"
"25 de mar. de 2026 20:09:55 GMT-7","26049285971","Taxa de Estoque FBA","26032417B2","","Tarifa de devolução de inventário pela Amazon","","Amazon.com.br","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","-1,98","-1,98","Liberado","25 de mar. de 2026 20:09:55 GMT-7"
"26 de mar. de 2026 06:42:53 GMT-7","26110101141","Pedido","702-3072609-2680208","MFS-0025+2","Kit 2 Adaptador de Tomada T Articulado Benjamin Bivolt Flexível Portátil com 2 Entradas Usb Mundo F&s","1","amazon.com.br","Visa Crédito","Amazon","São Paulo","SP","02802","53,97","0","0","0","0","-8,10","-5,00","0","0","40,87","Liberado","3 de abr. de 2026 05:13:52 GMT-7"
"26 de mar. de 2026 06:46:03 GMT-7","26049083921","Pedido","701-5472838-6953021","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Guajará-Mirim","RO","76850","59,99","1,42","0","-1,42","0","-7,20","-5,00","0","0","47,79","Diferido",
"26 de mar. de 2026 08:56:09 GMT-7","26110101141","Pedido","702-3005979-0233065","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Recife","PE","50920","59,99","0","0","0","0","-7,20","-5,00","0","0","47,79","Liberado","4 de abr. de 2026 07:59:34 GMT-7"
"26 de mar. de 2026 08:58:36 GMT-7","26110251761","Pedido","702-6044713-0814651","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Porto Alegre","RS","90540","77,97","0","0","0","0","-9,36","-5,00","0","0","63,61","Liberado","3 de abr. de 2026 08:38:31 GMT-7"
"26 de mar. de 2026 10:39:07 GMT-7","26110251761","Pedido","702-5353765-2305840","MFS-0012","Misturador Bebidas Mini Mixer Elétrico Portátil para Café Ovos Fuê 3 Velocidades Batedor Recarregável Premium Mundo F&s","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Belo Horizonte","MG","30530","33,97","0","0","0","0","-4,08","-5,00","0","0","24,89","Liberado","3 de abr. de 2026 13:45:20 GMT-7"
"26 de mar. de 2026 10:46:07 GMT-7","26110101141","Pedido","701-5496898-2571439","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Goiânia","Goiás","74120","59,99","0","0","0","0","-7,20","-5,00","0","0","47,79","Liberado","4 de abr. de 2026 08:44:38 GMT-7"
"26 de mar. de 2026 18:43:24 GMT-7","26110101141","Pedido","702-7578038-4358629","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","2","amazon.com.br","Visa Crédito","Amazon","Oliveira","MG","35540","155,94","0","0","0","0","-18,72","0","0","0","137,22","Liberado","6 de abr. de 2026 06:26:54 GMT-7"
"26 de mar. de 2026 19:47:57 GMT-7","26109489441","Pedido","701-0401021-5780263","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Fortaleza","CE","60050","77,97","8,90","0","-8,90","0","-9,36","0","0","0","68,61","Liberado","4 de abr. de 2026 06:46:53 GMT-7"
"26 de mar. de 2026 19:50:33 GMT-7","26110101141","Pedido","701-8922896-8992209","MFS-0032","Conjunto 6 Potes de Vidro 350ml Nadir Figueredo","1","amazon.com.br","Visa Crédito","Amazon","Goiânia","GO","74305","59,99","0","0","0","0","-7,20","0","0","0","52,79","Liberado","4 de abr. de 2026 08:55:03 GMT-7"
"26 de mar. de 2026 22:39:25 GMT-7","26109489441","Pedido","701-8234941-1224257","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Boleto","Amazon","São Paulo","SP","03225","33,97","0","0","0","0","-4,76","0","0","0","29,21","Liberado","4 de abr. de 2026 05:19:46 GMT-7"
"27 de mar. de 2026 01:07:44 GMT-7","26109489441","Pedido","702-4165889-8861844","MFS-0017","Almofada Cóccix Ortopédica Assento em Gel de Silicone Lavável para Coluna Hemorroida Escritório Carro Mundo F&s","1","amazon.com.br","Boleto","Amazon","Rio de Janeiro","RJ","21920","77,97","8,90","0","-8,90","0","-9,36","0","0","0","68,61","Liberado","4 de abr. de 2026 23:28:29 GMT-7"
"27 de mar. de 2026 04:10:35 GMT-7","26049285971","Taxa de Estoque FBA","26032417B2","","Tarifa de devolução de inventário pela Amazon","","Amazon.com.br","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","-17,82","-17,82","Liberado","27 de mar. de 2026 04:10:35 GMT-7"
"27 de mar. de 2026 04:17:26 GMT-7","26049285971","Transferir","","","Conta bancária com final: 964","","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","0","-1.264,70","-1.264,70","Liberado","27 de mar. de 2026 04:17:26 GMT-7"
"27 de mar. de 2026 04:17:55 GMT-7","26049083921","Transferir","","","Conta bancária com final: 964","","","Visa Crédito","","","","","0","0","0","0","0","0","0","0","-649,13","-649,13","Liberado","27 de mar. de 2026 04:17:55 GMT-7"
"27 de mar. de 2026 04:18:22 GMT-7","26048001651","Transferir","","","Conta bancária com final: 964","","","Boleto","","","","","0","0","0","0","0","0","0","0","-313,16","-313,16","Liberado","27 de mar. de 2026 04:18:22 GMT-7"
"27 de mar. de 2026 04:19:22 GMT-7","26048814851","Transferir","","","Conta bancária com final: 964","","","Elo","","","","","0","0","0","0","0","0","0","0","-119,89","-119,89","Liberado","27 de mar. de 2026 04:19:22 GMT-7"
"27 de mar. de 2026 04:20:17 GMT-7","25976000511","Transferir","","","Conta bancária com final: 964","","","Amex","","","","","0","0","0","0","0","0","0","0","-29,37","-29,37","Liberado","27 de mar. de 2026 04:20:17 GMT-7"
"27 de mar. de 2026 06:58:23 GMT-7","26110251761","Pedido","701-6846502-4189004","MFS-0023+C","Bolsa Organizadora Para Cabos e Acessórios Eletrônicos Impermeável Estojo Multifuncional para Viagem Mundo F&s (Cinza)","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Florianópolis","SC","88085","33,97","0","0","-3,40","0","-4,28","0","0","0","26,29","Liberado","4 de abr. de 2026 06:31:08 GMT-7"
